-0.2679,0.0644,0.1362,15.9008,0.5934,95.6186,0.4275,7.1754
-0.2714,0.0686,0.1172,15.8331,0.5241,98.7271,0.3010,7.7432
-0.2860,0.0719,0.1629,14.8780,0.5839,98.0220,0.3094,7.6839
-0.2665,0.0492,0.1171,13.3398,0.6630,87.8331,1.5820,4.9610
-0.2738,0.0507,0.1149,12.2568,0.6546,85.8754,1.7437,4.7093
-0.2731,0.0513,0.1155,12.2797,0.6531,85.9186,1.7319,4.7593
-0.2747,0.0499,0.1201,12.4822,0.6506,86.5381,1.6483,4.8924
-0.2684,0.0661,0.1537,17.9678,0.6442,93.6610,0.9982,7.0441
-0.2646,0.0537,0.1250,14.0534,0.6369,90.6407,1.2625,5.7025
-0.2670,0.0531,0.1049,12.9839,0.6284,91.1627,1.1200,5.3864
-0.2699,0.0547,0.1386,14.8271,0.6294,91.0042,1.1003,6.4322
-0.2934,0.0923,0.1811,17.5746,0.5829,93.4856,0.3578,9.1288
-0.2873,0.0696,0.1784,15.7975,0.5814,98.3212,0.4708,8.3720
-0.2896,0.0694,0.1176,15.8746,0.5219,97.3025,0.3236,7.0186
-0.2725,0.0771,0.1134,17.1085,0.5502,96.4898,0.3693,8.3136
-0.2362,0.0731,0.0864,10.8882,0.5518,68.1075,4.1586,3.6382
-0.2414,0.0738,0.0858,10.1974,0.5470,67.3750,4.4759,3.4496
-0.2411,0.0740,0.0871,10.2719,0.5478,67.4956,4.4996,3.4298
-0.2395,0.0760,0.0895,10.5548,0.5447,67.8246,4.2074,3.6864
-0.2446,0.0932,0.1080,11.2434,0.5250,71.5724,2.6548,5.0504
-0.2320,0.0783,0.0874,11.6184,0.5188,70.6118,2.6213,3.9211
-0.2301,0.0655,0.0876,12.2719,0.5721,72.0285,3.0510,3.9583
-0.2331,0.0796,0.0960,11.4825,0.5486,72.6535,2.5987,4.2303
-0.2619,0.1282,0.1440,16.6053,0.5070,73.4693,0.8133,7.2237
-0.2314,0.0826,0.1068,17.3224,0.5232,73.7829,0.8992,5.9386
-0.2329,0.0897,0.0988,19.4386,0.4737,79.7719,0.7586,6.2500
-0.2393,0.1066,0.1204,17.2259,0.5678,75.5461,0.8953,6.5263
-0.2390,0.0803,0.0912,10.8772,0.5423,68.3246,4.0327,3.5899
-0.2405,0.0750,0.0862,10.2500,0.5453,67.3268,4.4702,3.4408
-0.2409,0.0730,0.0872,10.2982,0.5479,67.4474,4.4763,3.4452
-0.2408,0.0770,0.0858,10.5022,0.5444,67.8443,4.3078,3.6491
-0.2459,0.0800,0.1178,11.6075,0.5694,73.1513,2.6684,5.1623
-0.2337,0.0717,0.0933,12.1140,0.5538,72.3487,3.0273,3.8904
-0.2335,0.0730,0.0853,11.3421,0.5512,71.7785,2.9301,3.8026
-0.2356,0.0803,0.1010,11.6096,0.5375,72.2171,2.5500,4.3772
-0.2711,0.1218,0.1587,22.0811,0.5241,73.1272,1.1022,7.6974
-0.2429,0.1011,0.1143,14.5088,0.4922,73.0855,1.0161,6.0022
-0.2284,0.0997,0.1032,17.6952,0.4643,75.1798,0.9519,5.3553
-0.2332,0.0900,0.1183,19.5965,0.4730,74.7412,0.7893,5.9101
